experiment_id,strain_name,species,assembly,culture_type,fermentation_type,reactor_scale,search_stage,replicate_id,batch_id,experiment_date,carbon_source,nitrogen_source,glucose_g_L,sucrose_g_L,maltose_g_L,total_carbon_g_L,ammonium_g_L,nitrate_g_L,yeast_extract_g_L,total_nitrogen_g_L,phosphate_g_L,sulfate_g_L,magnesium_g_L,calcium_g_L,trace_mix_x,vitamin_mix_x,pH,temperature_C,mixing,rpm,agar_percent,inoculum_g_L,incubation_time_h,feasible_growth,growth_rate_h_inv,fba_growth_proxy,biomass_g_L,glucose_uptake_proxy,nitrogen_uptake_proxy,phosphate_uptake_proxy,sulfate_uptake_proxy,fva_range_proxy,biomass_yield_g_per_g_carbon,organic_acid_g_L,ethanol_g_L,other_byproducts_g_L,total_byproducts_g_L,clean_score,is_synthetic,notes,growth_norm,biomass_norm,yield_norm,byproduct_penalty_norm,overall_rank_score,rank_within_strain
SYN0666,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,3,B5,2026-01-06,glucose,yeast_extract,6.23,0.0,0.0,6.23,0.0,0.0,2.11,1.266,2.77,0.86,0.517,0.297,1.6,0.23,6.68,27.8,medium,190,0.0,0.469,24,0,0.003433,0.003425,0.018097,4.50034,0.704116,1.797909,0.357065,0.277367,0.002905,0.201866,0.061653,0.094148,0.357668,0.048161,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.00936261662362172,0.006348984713250212,0.02546882808321863,0.017596486813794665,0.006194,86
SYN0667,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,3,B2,2026-01-28,glucose,ammonium,27.51,0.0,0.0,27.51,1.91,0.0,0.0,1.91,3.3,0.95,0.335,0.186,0.38,0.73,3.88,37.3,low,120,0.0,0.885,48,0,0.000235,0.000231,0.00181,24.653773,1.101888,2.130391,0.297497,0.209104,6.6e-05,0.292689,0.131059,0.322279,0.746027,0.00242,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0006409015166184399,0.0006350037205604732,0.0005786377464689947,0.06643029313310868,-0.016045,157
SYN0668,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,2,B5,2026-01-05,maltose,yeast_extract,0.0,0.0,5.11,5.11,0.0,0.0,0.36,0.216,2.14,1.27,0.396,0.342,0.95,0.18,7.17,27.5,medium,170,0.0,0.265,24,0,1e-06,1e-06,4e-06,4.364189,0.136261,1.486682,0.629198,0.222468,1e-06,0.350553,0.061189,0.554996,0.966738,4e-06,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,2.7272404962486803e-06,1.4033231393601617e-06,8.767238582863556e-06,0.09418337269748626,-0.023543,162
SYN0669,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,1,B5,2026-01-14,maltose,ammonium,0.0,0.0,19.6,19.6,0.49,0.0,0.0,0.49,0.95,0.15,0.681,0.152,0.32,0.77,7.12,27.0,high,245,0.0,0.123,72,0,0.0,0.0,0.0,14.817246,0.33923,0.560357,0.064741,0.173011,0.0,0.936161,0.087749,0.660189,1.684099,0.0,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0,0.0,0.0,0.18438719991670718,-0.046097,174
SYN0670,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,3,B6,2026-01-14,glucose,ammonium,33.83,0.0,0.0,33.83,4.23,0.0,0.0,4.23,3.45,1.9,0.206,0.288,0.18,0.29,6.03,35.3,medium,177,0.0,0.398,72,0,0.02037,0.020246,0.13577,27.754237,3.536967,1.290268,1.059756,0.215755,0.004013,0.222462,0.063238,0.137498,0.423199,0.242894,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.05555388890858562,0.0476322956577323,0.03518292843303145,0.025836615565570643,0.036693,52
SYN0671,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,1,B3,2026-01-07,sucrose,ammonium,0.0,30.84,0.0,30.84,5.14,0.0,0.0,5.14,3.33,1.67,0.117,0.383,0.72,1.75,3.7,28.6,high,238,0.0,0.402,48,0,0.004237,0.00413,0.028303,26.151043,3.577836,1.797625,1.034547,0.205506,0.000918,0.247599,0.060608,0.168787,0.476995,0.056012,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.01155531798260566,0.009929563703327664,0.008048325019068743,0.03260113871233386,0.000979,96
SYN0672,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,2,B1,2026-01-23,sucrose,yeast_extract,0.0,31.45,0.0,31.45,0.0,0.0,7.22,4.332,0.7,1.67,0.106,0.244,1.4,1.02,6.03,32.6,medium,185,0.0,0.373,48,1,0.105023,0.107544,0.754684,29.045722,3.692217,0.396516,0.960772,0.20362,0.023996,0.178753,0.068073,0.102822,0.349648,0.683385,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.2864229786375252,0.2647663800262211,0.21037865703439387,0.016588020094390976,0.230845,11
SYN0673,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,3,B6,2026-01-12,maltose,nitrate,0.0,0.0,5.79,5.79,0.0,5.54,0.0,5.54,3.44,0.83,0.79,0.364,1.67,1.89,6.37,28.2,high,244,0.0,0.088,96,0,0.020464,0.021485,0.113314,4.885613,4.235058,1.500278,0.427668,0.239816,0.019571,0.297238,0.088911,0.290983,0.677133,0.143355,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.055810249515232994,0.039754039553364345,0.17158362630522267,0.05776728737667502,0.053322,42
SYN0674,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,refine,3,B5,2026-01-21,glucose,yeast_extract,8.04,0.0,0.0,8.04,0.0,0.0,5.12,3.072,3.33,0.15,0.177,0.273,0.22,0.91,6.91,27.1,low,113,0.0,0.508,24,0,0.000405,0.000393,0.002332,5.874725,2.602919,1.972529,0.094641,0.182792,0.00029,0.261101,0.150819,0.225507,0.637427,0.003646,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0011045324009807155,0.0008181373902469743,0.002542499189030431,0.052774496907766914,-0.012012,147
SYN0675,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,2,B5,2026-01-16,glucose,nitrate,5.06,0.0,0.0,5.06,0.0,1.53,0.0,1.53,3.55,0.3,0.275,0.1,0.31,1.69,5.48,33.1,low,124,0.0,0.108,72,0,0.005849,0.005931,0.032289,3.863842,0.884699,1.325522,0.116397,0.221117,0.006381,0.276904,0.061077,0.132807,0.470789,0.064182,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.01595162966255853,0.011327975211700066,0.05594374939725235,0.03182077157260577,0.012781,76
SYN0676,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,screen,2,B6,2026-01-15,glucose,yeast_extract,19.96,0.0,0.0,19.96,0.0,0.0,7.65,4.59,3.27,1.21,0.183,0.13,1.83,0.51,4.49,29.7,medium,184,0.0,0.081,96,0,0.029825,0.029635,0.221058,17.644384,3.243286,2.184876,0.709922,0.169183,0.011075,0.207258,0.033521,0.167822,0.408602,0.351075,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0813399478006169,0.07755395163516966,0.09709716730521388,0.024001130689867943,0.069032,33
SYN0677,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,exploit,3,B1,2026-01-13,glucose,nitrate,17.39,0.0,0.0,17.39,0.0,1.81,0.0,1.81,0.67,1.28,0.416,0.086,1.21,0.22,6.43,36.2,low,114,0.0,0.414,96,0,0.002985,0.003164,0.020343,13.11095,1.03049,0.249654,0.424641,0.279766,0.00117,0.213383,0.032117,0.257937,0.503438,0.038839,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.008140812881302311,0.007136950656000943,0.01025766914195036,0.03592618677482661,-0.001583,103
SYN0678,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,3,B1,2026-01-22,glucose,yeast_extract,32.19,0.0,0.0,32.19,0.0,0.0,1.64,0.984,1.42,1.66,0.115,0.036,1.94,0.87,3.97,25.5,medium,176,0.0,0.675,72,0,0.0,0.0,0.0,22.226715,0.83485,0.740233,1.041435,0.24974,0.0,0.801168,0.220459,0.532629,1.554256,0.0,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0,0.0,0.0,0.1680602243247454,-0.042015,171
SYN0679,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,2,B4,2026-01-02,maltose,ammonium,0.0,0.0,9.23,9.23,3.89,0.0,0.0,3.89,4.25,1.99,0.028,0.487,0.33,1.12,5.74,22.6,low,127,0.0,0.284,48,0,0.000759,0.000762,0.004353,7.269941,3.421073,1.857527,1.083379,0.26777,0.000472,0.358574,0.083323,0.206748,0.648645,0.006666,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0020699755366527487,0.0015271664064086961,0.0041381366111115985,0.05418509287513233,-0.01146,144
SYN0680,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,2,B4,2026-01-24,maltose,yeast_extract,0.0,0.0,28.35,28.35,0.0,0.0,2.06,1.236,3.69,1.32,0.644,0.429,1.27,0.17,6.75,32.0,high,240,0.0,0.333,48,0,9.5e-05,9.4e-05,0.000734,22.247613,0.916104,1.555369,0.586391,0.209183,2.6e-05,0.468177,0.055106,0.487352,1.010634,0.000726,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.00025908784714362464,0.0002575097960725897,0.00022794820315445244,0.0997030304424918,-0.024699,163
SYN0681,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,screen,1,B5,2026-01-19,glucose,ammonium,7.12,0.0,0.0,7.12,2.42,0.0,0.0,2.42,0.88,1.4,0.731,0.384,1.58,1.74,5.6,33.4,medium,179,0.0,0.788,24,0,0.041277,0.04438,0.232037,5.288344,2.103858,0.562542,0.784614,0.176537,0.03259,0.249895,0.023766,0.119144,0.392805,0.371354,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.11257230596365679,0.08140572282192847,0.2857243054155233,0.02201475303819461,0.119533,23
SYN0682,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,3,B3,2026-01-20,maltose,nitrate,0.0,0.0,7.47,7.47,0.0,2.52,0.0,2.52,3.65,1.89,0.781,0.111,1.19,1.19,5.65,27.8,high,236,0.0,0.217,48,0,0.04163,0.040207,0.243043,5.11789,2.249099,2.269983,1.060733,0.184659,0.032536,0.183675,0.045242,0.214311,0.443228,0.35415,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.11353502185883257,0.08526696643987795,0.28525087453204867,0.02835514174050039,0.119542,22
SYN0683,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,screen,2,B2,2026-01-25,glucose,ammonium,23.68,0.0,0.0,23.68,2.05,0.0,0.0,2.05,3.91,0.6,0.138,0.481,1.93,1.4,4.1,29.4,low,110,0.0,0.932,48,0,0.009311,0.008967,0.070662,18.155415,1.358939,1.981038,0.273342,0.194083,0.002984,0.225039,0.119937,0.13706,0.482036,0.127849,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.025393336260571463,0.02479040491836694,0.02616143993126485,0.033235014115390475,0.014488,73
SYN0684,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,2,B1,2026-01-02,glucose,ammonium,31.55,0.0,0.0,31.55,4.83,0.0,0.0,4.83,0.67,1.01,0.492,0.246,1.43,1.99,5.41,30.2,medium,177,0.0,0.142,24,1,0.247059,0.236266,1.655246,25.614205,4.330958,0.429156,0.351775,0.151527,0.052464,0.196328,0.041517,0.119799,0.357644,0.822323,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.6737893097627028,0.5807112532833376,0.45996440501135355,0.017593468958275255,0.52667,2
SYN0685,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,1,B3,2026-01-24,sucrose,nitrate,0.0,19.38,0.0,19.38,0.0,4.81,0.0,4.81,1.74,0.1,0.257,0.344,0.26,0.81,5.26,24.3,low,111,0.0,0.176,72,0,0.002285,0.002332,0.014683,15.763417,4.318031,0.873736,0.050162,0.308909,0.000758,0.182979,0.028524,0.292463,0.503966,0.02831,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.006231744533928235,0.0051512484138063145,0.0066455668458105755,0.03599257959625369,-0.003685,111
SYN0686,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,refine,1,B4,2026-01-13,maltose,ammonium,0.0,0.0,5.02,5.02,5.45,0.0,0.0,5.45,2.34,1.23,0.371,0.138,0.23,1.9,6.73,26.7,medium,189,0.0,0.643,48,0,0.001732,0.001785,0.008996,4.185061,4.30178,1.257656,0.380518,0.272933,0.001792,0.474485,0.115381,0.1844,0.774266,0.011485,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.004723580539502715,0.003156073740421004,0.015710891540491493,0.06998117738363747,-0.011595,145
SYN0687,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,exploit,2,B3,2026-01-19,glucose,yeast_extract,14.66,0.0,0.0,14.66,0.0,0.0,7.29,4.374,1.44,1.4,0.157,0.062,0.4,1.11,7.2,32.0,medium,181,0.0,0.852,72,0,0.001691,0.001735,0.011385,13.668495,3.383163,0.761087,0.659329,0.131277,0.000777,0.268362,0.028793,0.230221,0.527377,0.021132,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.004611763679156519,0.00399420848540386,0.006812144378884983,0.03893637191146064,-0.00536,116
SYN0688,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,3,B2,2026-01-19,maltose,ammonium,0.0,0.0,18.64,18.64,1.76,0.0,0.0,1.76,4.16,1.7,0.793,0.483,0.7,0.82,3.56,37.9,low,116,0.0,0.713,48,0,0.000146,0.000141,0.001071,12.505276,1.174593,2.853489,0.702449,0.207775,5.7e-05,0.319567,0.066483,0.217943,0.603992,0.00177,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.00039817711245230733,0.0003757397705636833,0.0004997325992232227,0.04857024693728531,-0.011772,146
SYN0689,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,screen,1,B2,2026-01-18,sucrose,ammonium,0.0,24.99,0.0,24.99,3.44,0.0,0.0,3.44,1.9,0.85,0.749,0.339,1.87,1.95,5.76,32.5,high,248,0.0,0.57,72,1,0.366671,0.354846,2.850377,22.064201,1.986464,0.935883,0.484032,0.202961,0.114061,0.1977,0.043667,0.082215,0.323582,0.898051,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,1.0,1.0,1.0,0.013310377512348998,0.896672,1
SYN0690,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,1,B2,2026-01-10,maltose,ammonium,0.0,0.0,21.19,21.19,4.04,0.0,0.0,4.04,1.99,0.77,0.789,0.244,1.62,0.65,6.55,26.3,medium,170,0.0,0.839,72,0,0.039192,0.039782,0.288247,14.677457,3.633327,0.80788,0.282269,0.222117,0.013603,0.193985,0.097145,0.100536,0.391666,0.423947,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.10688600952897828,0.10112592123778713,0.11926074644269295,0.02187153064500249,0.091188,27
SYN0691,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,2,B1,2026-01-07,sucrose,nitrate,0.0,23.19,0.0,23.19,0.0,2.2,0.0,2.2,4.07,1.13,0.212,0.053,0.3,1.8,6.86,23.9,high,243,0.0,0.288,72,0,0.002859,0.002942,0.018769,20.414055,1.895217,2.222061,0.647336,0.201823,0.000809,0.213663,0.058612,0.299905,0.57218,0.03176,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0077971805787749775,0.0065847430006627196,0.007092696013536617,0.04457007944630399,-0.00469,114
SYN0692,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,1,B6,2026-01-19,glucose,nitrate,23.58,0.0,0.0,23.58,0.0,3.26,0.0,3.26,1.32,0.69,0.783,0.202,1.39,1.18,6.3,23.3,medium,179,0.0,0.895,72,0,0.026108,0.025566,0.186216,16.749057,2.920908,0.753426,0.440307,0.189342,0.007897,0.161617,0.10912,0.166743,0.43748,0.298569,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.07120279487606054,0.06533030542977297,0.06923488308887349,0.02763236534360108,0.054725,41
SYN0693,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,1,B2,2026-01-23,glucose,ammonium,22.65,0.0,0.0,22.65,6.0,0.0,0.0,6.0,3.64,1.85,0.547,0.44,1.06,0.34,5.73,29.8,medium,176,0.0,0.724,72,1,0.082144,0.082696,0.567205,15.265169,4.808666,2.286952,0.910781,0.254257,0.025042,0.179522,0.027853,0.18211,0.389485,0.592883,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.2240264433238516,0.19899297531519514,0.21954918859206915,0.021597283024675874,0.186567,14
SYN0694,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,2,B2,2026-01-03,maltose,yeast_extract,0.0,0.0,17.17,17.17,0.0,0.0,5.54,3.324,3.07,1.23,0.143,0.15,0.82,1.67,5.89,32.8,medium,183,0.0,0.698,24,1,0.08147,0.085452,0.506339,11.800584,2.142111,1.291772,0.37501,0.177872,0.02949,0.103193,0.048038,0.080225,0.231457,0.686286,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.22218828322938,0.17763930876512124,0.25854586580864625,0.001726213357103974,0.191217,13
SYN0695,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,2,B3,2026-01-20,glucose,yeast_extract,21.79,0.0,0.0,21.79,0.0,0.0,3.33,1.998,4.06,1.86,0.576,0.116,1.0,0.68,3.61,32.6,medium,174,0.0,0.808,48,0,0.001506,0.00154,0.010332,17.381709,1.531578,2.115157,0.96093,0.261751,0.000474,0.25028,0.046784,0.17637,0.473435,0.021357,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.004107224187350513,0.0036247836689672977,0.004155671088277325,0.032153490143621004,-0.004501,113
SYN0696,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,3,B1,2026-01-19,sucrose,ammonium,0.0,12.08,0.0,12.08,0.71,0.0,0.0,0.71,3.65,1.74,0.208,0.347,0.11,1.47,6.43,28.3,medium,185,0.0,0.492,72,0,0.001824,0.001882,0.010353,10.135127,0.615883,1.840714,0.859738,0.221078,0.000857,0.310151,0.02992,0.246335,0.586405,0.017349,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.004974486665157593,0.0036321511154489387,0.007513523465514068,0.04635878756145579,-0.007075,127
SYN0697,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,mini_bioreactor,exploit,2,B5,2026-01-19,glucose,ammonium,19.04,0.0,0.0,19.04,4.05,0.0,0.0,4.05,0.92,1.95,0.473,0.138,1.63,1.21,6.35,36.0,medium,189,0.0,0.952,48,0,0.030308,0.028632,0.19206,13.91425,3.505436,0.350812,0.893104,0.186779,0.010087,0.244206,0.0883,0.046043,0.378549,0.336587,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.08265720496030501,0.06738056053637817,0.08843513558534469,0.02022214685966356,0.065145,34
SYN0698,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,1,B4,2026-01-19,glucose,yeast_extract,26.94,0.0,0.0,26.94,0.0,0.0,5.02,3.012,2.78,0.9,0.25,0.042,1.9,0.89,4.89,37.8,high,232,0.0,0.521,24,0,0.012119,0.011463,0.08751,20.530419,2.334745,1.702184,0.341673,0.217643,0.003248,0.343279,0.105153,0.080344,0.528776,0.141996,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.033051427574037756,0.03070120198135194,0.028475990917140828,0.0391122877394464,0.018231,68
SYN0699,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,1,B1,2026-01-05,glucose,ammonium,16.18,0.0,0.0,16.18,4.12,0.0,0.0,4.12,4.11,1.57,0.664,0.138,0.79,1.49,6.42,33.8,low,127,0.0,0.788,48,0,0.028342,0.027493,0.187516,14.81138,2.698657,2.07285,0.938753,0.220269,0.011589,0.271721,0.120484,0.12071,0.512915,0.267715,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0772954501446801,0.06578638545006503,0.10160352793680576,0.03711786247305464,0.06112,36
SYN0700,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,3,B1,2026-01-09,glucose,ammonium,20.81,0.0,0.0,20.81,2.7,0.0,0.0,2.7,3.42,1.13,0.642,0.374,1.97,1.64,6.38,32.4,low,124,0.0,0.113,72,1,0.130003,0.130047,0.855695,18.343321,2.220296,1.733292,0.552364,0.231067,0.041119,0.199086,0.051497,0.137691,0.388275,0.687874,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.35454944623381723,0.3002041484336984,0.3605000832887666,0.021445132808905486,0.295902,10
SYN0701,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,screen,2,B5,2026-01-10,glucose,ammonium,6.7,0.0,0.0,6.7,2.4,0.0,0.0,2.4,3.89,0.59,0.581,0.056,1.87,0.95,5.61,27.8,high,242,0.0,0.517,24,0,0.019563,0.018584,0.098709,4.509018,1.440312,1.838087,0.200679,0.196997,0.014733,0.276712,0.028124,0.143513,0.448349,0.180436,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.05335300582811294,0.03463015594077556,0.12916772604132876,0.028999076661955038,0.049378,45
SYN0702,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,2,B2,2026-01-10,maltose,ammonium,0.0,0.0,24.62,24.62,2.34,0.0,0.0,2.34,2.52,0.56,0.788,0.223,1.8,1.96,6.2,31.2,low,128,0.0,0.559,96,1,0.140729,0.146613,1.082883,21.284645,1.311586,1.734136,0.256185,0.229606,0.043984,0.160607,0.056156,0.204162,0.420925,0.720094,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.38380182779658056,0.37990869277993755,0.38561822182867067,0.025550673755106303,0.338035,7
SYN0703,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,refine,1,B3,2026-01-07,glucose,ammonium,21.67,0.0,0.0,21.67,1.61,0.0,0.0,1.61,2.19,0.65,0.207,0.387,0.12,0.61,5.26,37.0,high,243,0.0,0.555,72,0,0.003641,0.003559,0.025257,18.98815,1.180239,0.881156,0.404675,0.152355,0.001166,0.287813,0.065689,0.129,0.482503,0.049742,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.009929882646841446,0.008860933132704902,0.010222600187618905,0.03329373655403904,0.000298,98
SYN0704,Aspergillus oryzae RIB40,Aspergillus oryzae,ASM18445v3,submerged,submerged,shake_flask,exploit,2,B6,2026-01-21,glucose,yeast_extract,29.0,0.0,0.0,29.0,0.0,0.0,0.9,0.54,0.56,0.74,0.496,0.015,1.08,1.95,4.36,30.4,low,118,0.0,0.866,48,0,0.0,0.0,0.0,20.135065,0.377292,0.242142,0.440838,0.26894,0.0,0.874691,0.268087,0.971942,2.11472,0.0,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0,0.0,0.0,0.23853519831774675,-0.059634,177
